row_id,instruction,intent,category,flags,dup_group,split,is_representative,is_exact_duplicate
13606,I want assistance checking when will my product arrive,delivery_period,DELIVERY,BL,6590,train,False,False
13607,where to see how soon can I expect my product?,delivery_period,DELIVERY,BIL,6424,val,False,False
13608,could utell me about the shipping periods,delivery_period,DELIVERY,BILMPQ,6822,test,True,False
13609,how do I see how long it takes for my damn parcel to arrive?,delivery_period,DELIVERY,BILW,6823,train,True,False
13610,I call to check how long it takes for the delivery to arrive,delivery_period,DELIVERY,BL,6467,test,False,False
13611,I call to see how long it takes for my package to arrive,delivery_period,DELIVERY,BL,6576,val,False,False
13612,help me to see when my purchase is gonn arrive,delivery_period,DELIVERY,BLQZ,6824,train,True,False
13613,I want assistance seeing how soon can I expect my product,delivery_period,DELIVERY,BL,6825,train,True,False
13614,what do i have to do to check how long the shipment takes,delivery_period,DELIVERY,BILQZ,6623,train,True,False
13615,I need help seeing how son can I expect my order,delivery_period,DELIVERY,BLZ,6826,train,True,False
13616,how could I check when my package is going to arrive?,delivery_period,DELIVERY,BILP,6539,train,False,False
13617,I need to see how soon can I expect my damn order,delivery_period,DELIVERY,BLW,6732,train,True,False
13618,I need assistance to check when will my article arrive,delivery_period,DELIVERY,BL,6541,train,False,False
13619,can uhelp me check how soon can i epect the delivery,delivery_period,DELIVERY,BIQZ,6827,val,True,False
13620,need help to see when my parcel is going to arrive,delivery_period,DELIVERY,BLQ,6556,train,False,False
13621,i try to check how long it takes forf my product to arrive,delivery_period,DELIVERY,BLQZ,6501,test,False,False
13622,how to see when my package is going to arrive?,delivery_period,DELIVERY,BIL,6539,train,False,False
13623,"I have got to see when will my item arrive, how do I do it?",delivery_period,DELIVERY,BCIL,6793,train,False,False
13624,can you help em check when will my article arrive?,delivery_period,DELIVERY,BILZ,6828,test,True,False
13625,need assistance to see how soon can I expect my article,delivery_period,DELIVERY,BLQ,6463,test,False,False
13626,i want assistance checking when will my item arrive,delivery_period,DELIVERY,BQ,6829,val,True,False
13627,I need to check how long the delivery takes,delivery_period,DELIVERY,B,6830,val,True,False
13628,how could I check how long it takes for my parcel to arrive?,delivery_period,DELIVERY,BILP,6438,train,False,False
13629,I do not know how I can see how long the shipment takes,delivery_period,DELIVERY,BEL,6831,train,True,False
13630,I have to check when my package is going to arrive,delivery_period,DELIVERY,BL,6509,train,True,False
13631,I try to see how long it takes for my product to arrive,delivery_period,DELIVERY,BL,6501,test,False,False
13632,assistance seeing how soon can i expect the article,delivery_period,DELIVERY,BLQ,6463,test,False,False
13633,i need assistance to see when my article is gonna arrive,delivery_period,DELIVERY,BLQZ,6832,train,True,False
13634,I am calling to check when my order is going to arrive,delivery_period,DELIVERY,BL,6833,val,True,False
13635,assistance seeing how soon can I expect my item,delivery_period,DELIVERY,BL,6551,train,False,False
13636,I don't know how to see when my item is going to arrive,delivery_period,DELIVERY,BL,6834,test,True,False
13637,what do i need to do to chcek when will my article arrive,delivery_period,DELIVERY,BILQZ,6835,train,True,False
13638,I try to see when will my product arrive,delivery_period,DELIVERY,BL,6590,train,False,False
13639,"I need to see how soon can I expect my item, help me",delivery_period,DELIVERY,BCL,6422,train,False,False
13640,I'm calling to check whenb will my item arrive,delivery_period,DELIVERY,BQZ,6836,test,True,False
13641,can you help me checking when my order is going to arrive?,delivery_period,DELIVERY,BIL,6837,train,True,False
13642,i do not know what to do to see how long the shipping takes,delivery_period,DELIVERY,BELQ,6838,train,True,False
13643,I am trying to find the delivery periods,delivery_period,DELIVERY,BEM,6839,train,True,False
13644,how soon can I expect my delivery?,delivery_period,DELIVERY,BIL,6736,val,False,False
13645,help checking when my purchase is going to arrive,delivery_period,DELIVERY,BL,6521,train,False,False
13646,I do not know how to see how soon can I expect the product,delivery_period,DELIVERY,BEL,6840,val,True,False
13647,I want assistance to see when will my item arrive,delivery_period,DELIVERY,BL,6690,train,True,False
13648,help me see how soon can i expect the parcel,delivery_period,DELIVERY,BLQ,6418,train,False,False
13649,where to check how soon can I expect the shipment?,delivery_period,DELIVERY,BIL,6727,train,False,False
13650,how can i see how long the shipping takes,delivery_period,DELIVERY,BILQ,6548,train,False,False
13651,can i check how soon can i expect the item,delivery_period,DELIVERY,BIQ,6593,train,False,False
13652,"I have to see when will my purchase arrive, help me",delivery_period,DELIVERY,BCL,6841,train,True,False
13653,i need help checking how soon can i expect my parcel,delivery_period,DELIVERY,BLQ,6418,train,False,False
13654,i want assistance seeing when my shipment is gonna arrive,delivery_period,DELIVERY,BLQ,6718,train,False,False
13655,assistancxe checking how soon can I expect my product,delivery_period,DELIVERY,BLZ,6621,val,False,False
13656,I want assistance to see how soon can I expect the parcel,delivery_period,DELIVERY,BL,6418,train,False,False
13657,I need to see how long it takes for the purchase to arrive,delivery_period,DELIVERY,BL,6455,train,False,False
13658,assistance checking how long the delivery takes,delivery_period,DELIVERY,B,6842,train,True,False
13659,I need assistance to check how soon can I expect my package,delivery_period,DELIVERY,BL,6601,train,False,False
13660,want assistance to see how soon can I expect my product,delivery_period,DELIVERY,BLQ,6825,train,False,False
13661,I need assistance seeing when will my parcel arrive,delivery_period,DELIVERY,BL,6768,train,True,False
13662,how couldi see how long it takes for my package to arrive,delivery_period,DELIVERY,BILPQZ,6843,train,True,False
13663,want assistance to see how soon can i expect the shipment,delivery_period,DELIVERY,BLQ,6654,train,True,False
13664,need help seeing how long the shipment takes,delivery_period,DELIVERY,BLQZ,6623,train,False,False
13665,"I am trying to find delivery periods, can you help me?",delivery_period,DELIVERY,BCEI,6844,train,True,False
13666,how can i check when will my product arrive,delivery_period,DELIVERY,BILQ,6590,train,True,False
13667,where doi check how soon can i expect my article,delivery_period,DELIVERY,BILQZ,6845,val,True,False
13668,I need to check how long it takes for the delivery to arrive,delivery_period,DELIVERY,BL,6467,test,False,False
13669,help to check how soon can i expect the package,delivery_period,DELIVERY,BLQ,6534,train,False,False
13670,assistance seeing how soon can i expect the delivery,delivery_period,DELIVERY,BLQ,6490,val,False,False
13671,i want assiatance seeing how soon can i expect the delivery,delivery_period,DELIVERY,BLQZ,6846,train,True,False
13672,"I have got to check how soon can I expect my order, help me",delivery_period,DELIVERY,BCL,6847,train,True,False
13673,i dont know how to see how soon can i expect my item,delivery_period,DELIVERY,BLQ,6848,train,True,False
13674,where doi check how soon can i expect my order,delivery_period,DELIVERY,BILQZ,6849,train,True,False
13675,where can i get information about the delivery period,delivery_period,DELIVERY,BIQ,6816,train,False,False
13676,will you show me how soon canh I expect my parcel?,delivery_period,DELIVERY,BILPZ,6810,train,False,False
13677,can i see how soon cqn i expect the order,delivery_period,DELIVERY,BILQZ,6850,val,True,False
13678,help me check how long it takes for the package to arrive,delivery_period,DELIVERY,BL,6576,val,False,False
13679,"I have got to see when will my item arrive, can you help me?",delivery_period,DELIVERY,BCIL,6851,train,True,False
13680,I want help checking when my purchase is going to arrive,delivery_period,DELIVERY,BL,6521,train,False,False
13681,i dont know how to see when will my item arrive,delivery_period,DELIVERY,BLQ,6577,train,False,False
13682,find information about the delivery period,delivery_period,DELIVERY,B,6816,train,False,False
13683,where to check when will my product arrive?,delivery_period,DELIVERY,BIL,6666,train,True,False
13684,"I want to see when will my product arrive, how can I do it?",delivery_period,DELIVERY,BCIL,6473,train,False,False
13685,help me check how soon can I expect my delivery,delivery_period,DELIVERY,BL,6633,train,False,False
13686,when is my purchase gonna arrive,delivery_period,DELIVERY,BILQ,6493,train,False,False
13687,I would like to see when my delivery is going to arrive,delivery_period,DELIVERY,BLP,6852,train,True,False
13688,where do i check how soon can i expect the delivery,delivery_period,DELIVERY,BIQ,6853,train,True,False
13689,I want help seeing how soon can I expect my shipment,delivery_period,DELIVERY,BL,6605,train,True,False
13690,where can I see when my item is going to arrive?,delivery_period,DELIVERY,BIL,6503,train,False,False
13691,help to check how soon can i expect the item,delivery_period,DELIVERY,BQ,6593,train,False,False
13692,how to see how long it takes for my delivery to arrive?,delivery_period,DELIVERY,BIL,6467,test,False,False
13693,help to check how soon can I expect my shipment,delivery_period,DELIVERY,BL,6727,train,False,False
13694,I try to see how soon can I expect my parcel,delivery_period,DELIVERY,BL,6418,train,False,False
13695,I want to check when my item is going to arrivd,delivery_period,DELIVERY,BZ,6683,test,False,False
13696,help to see how long it takes for my item to arrive,delivery_period,DELIVERY,BL,6435,train,False,False
13697,I need help to check when will my purchase arrive,delivery_period,DELIVERY,BL,6456,train,True,False
13698,I want help seeing how soon can I expect the parcel,delivery_period,DELIVERY,BL,6418,train,False,False
13699,i want help to check how soon can i expect my order,delivery_period,DELIVERY,BLQ,6475,train,False,False
13700,were can I see how long it takes for my package to arrive?,delivery_period,DELIVERY,BILZ,6854,train,True,False
13701,"I am trying to find the shipping period, I need help",delivery_period,DELIVERY,BCEL,6855,train,True,False
13702,is it possible to check how soon can i expect the item,delivery_period,DELIVERY,BIQ,6856,train,True,False
13703,want help to see how soon can i expect the purchase,delivery_period,DELIVERY,BLQ,6425,train,True,False
13704,assistance to check when will my package arrive,delivery_period,DELIVERY,BL,6542,train,False,False
13705,I want to see how soon can I expect my item,delivery_period,DELIVERY,BL,6857,train,True,False
13706,can uhelp me check how soon can i expect my article,delivery_period,DELIVERY,BILQ,6419,val,False,False
13707,can you help me to check how soon can I expect the parcel?,delivery_period,DELIVERY,BIL,6485,train,False,False
13708,would it be possible to see when will my package arrive?,delivery_period,DELIVERY,BILP,6755,train,False,False
13709,i do no know how to check how soon can i expect my item,delivery_period,DELIVERY,BELQZ,6858,test,True,False
13710,can I see how long the shipping takes?,delivery_period,DELIVERY,BIL,6440,train,False,False
13711,I try to see how long it takes for the product to arrive,delivery_period,DELIVERY,BL,6501,test,False,False
